Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,90,2024/6/22,5,3,Ljubljana,Slovenia,Italy,Slovenia,0,3,19,21,19,-,-,25,25,25,-,-,2,14,12,2,0,,-244.99,12,5,8,25,111.11,2,6,0,8,-400,0,9,13,22,-378.33,5,1,13,19,66.66,6,1,8,300,6,0,18,24,83.08
2024,90,2024/6/22,5,3,Ljubljana,Slovenia,Italy,Slovenia,0,3,19,21,19,-,-,25,25,25,-,-,3,11,9,1,1,,-39.68,9,4,11,24,128.33,1,8,4,13,-233.33,1,2,16,19,-50,2,4,15,21,-112.5,5,3,11,200,5,1,17,23,-14.29
2024,91,2024/6/23,6,3,Manila,Philippines,Germany,Iran,3,0,25,25,25,-,-,20,23,20,-,-,0,46,37,5,4,,9.03,37,14,33,84,173.6,5,12,18,35,-116.56,4,10,59,73,-78.27,11,0,41,52,64.79,30,8,42,310.02,17,0,67,84,27.87
2024,91,2024/6/23,6,3,Manila,Philippines,Germany,Iran,3,0,25,25,25,-,-,20,23,20,-,-,1,16,13,1,2,,52.09,13,4,15,32,154.16,1,5,9,15,-95.24,2,1,21,24,11.67,2,0,15,17,44.44,15,1,16,533.33,7,0,26,33,31.82
2024,91,2024/6/23,6,3,Manila,Philippines,Germany,Iran,3,0,25,25,25,-,-,20,23,20,-,-,2,14,11,2,1,,-47.32,11,8,13,32,94.29,2,3,8,13,-91.67,1,6,18,25,-178.33,5,0,13,18,70.83,12,4,19,100,6,0,25,31,26.09
2024,91,2024/6/23,6,3,Manila,Philippines,Germany,Iran,3,0,25,25,25,-,-,20,23,20,-,-,3,16,13,2,1,,34.65,13,2,5,20,366.67,2,4,1,7,-150,1,3,20,24,-53.33,4,0,13,17,94.44,3,3,7,50,4,0,16,20,25
2024,91,2024/6/23,6,3,Manila,Philippines,Iran,Germany,0,3,20,23,20,-,-,25,25,25,-,-,0,47,39,8,0,,-115.85,39,12,36,87,209.81,8,21,23,52,-314.45,0,13,52,65,-242.54,16,4,43,63,206.79,28,10,41,527.94,15,6,69,90,-69.91
2024,91,2024/6/23,6,3,Manila,Philippines,Iran,Germany,0,3,20,23,20,-,-,25,25,25,-,-,1,18,15,3,0,,-55.24,15,3,16,34,148.64,3,9,9,21,-161.91,0,4,17,21,-200,5,2,16,23,191.67,10,3,15,250,6,1,26,33,33.34
2024,91,2024/6/23,6,3,Manila,Philippines,Iran,Germany,0,3,20,23,20,-,-,25,25,25,-,-,2,12,9,3,0,,-19.62,9,4,16,29,65.24,3,3,9,15,93.33,0,5,18,23,-236.67,3,1,15,19,50,13,5,18,433.33,4,3,25,32,-81.2
2024,91,2024/6/23,6,3,Manila,Philippines,Iran,Germany,0,3,20,23,20,-,-,25,25,25,-,-,3,17,15,2,0,,-31.14,15,5,4,24,285.56,2,9,5,16,-323.33,0,4,17,21,-116.66,8,1,12,21,87.88,5,2,8,200,5,2,18,25,-82.61
2024,92,2024/6/23,6,3,Manila,Philippines,France,Brazil,3,2,25,27,13,25,18,23,29,25,19,16,0,76,60,7,9,,35.97,60,28,44,132,160.72,7,14,19,40,-122.27,9,27,72,108,-117.36,22,3,72,97,76.53,36,10,49,552.78,22,2,105,129,-13.7
2024,92,2024/6/23,6,3,Manila,Philippines,France,Brazil,3,2,25,27,13,25,18,23,29,25,19,16,1,15,10,2,3,,-13.97,10,7,9,26,148.7,2,3,3,8,-100,3,4,18,25,-63.33,5,1,13,19,75,8,1,10,540,5,0,20,25,23.81
2024,92,2024/6/23,6,3,Manila,Philippines,France,Brazil,3,2,25,27,13,25,18,23,29,25,19,16,2,20,18,0,2,,-18.89,18,4,12,34,298.61,0,5,3,8,-350,2,9,16,27,-195.23,8,2,16,26,70.83,10,3,13,393.33,8,1,24,33,-20.37
2024,92,2024/6/23,6,3,Manila,Philippines,France,Brazil,3,2,25,27,13,25,18,23,29,25,19,16,3,10,9,1,0,,-167.35,9,10,12,31,-261.54,1,2,7,10,-33.34,0,5,9,14,-266.66,3,0,20,23,58.34,7,4,13,185,3,0,27,30,12.5
2024,92,2024/6/23,6,3,Manila,Philippines,France,Brazil,3,2,25,27,13,25,18,23,29,25,19,16,4,18,13,2,3,,73.62,13,5,3,21,211.43,2,2,2,6,-133.33,3,5,16,24,-28.57,3,0,12,15,58.33,5,0,5,400,3,0,17,20,17.65
2024,92,2024/6/23,6,3,Manila,Philippines,France,Brazil,3,2,25,27,13,25,18,23,29,25,19,16,5,13,10,2,1,,51.35,10,2,8,20,207.15,2,2,4,8,83.33,1,4,13,18,-103.33,3,0,11,14,80.96,6,2,8,133.33,3,1,17,21,11.11
2024,92,2024/6/23,6,3,Manila,Philippines,Brazil,France,2,3,23,29,25,19,16,25,27,13,25,18,0,71,51,17,3,,-45.31,51,22,45,118,153.65,17,19,25,61,-48.53,3,15,94,112,-169.17,11,9,61,81,13.24,39,13,55,316.43,24,0,92,116,47.8
2024,92,2024/6/23,6,3,Manila,Philippines,Brazil,France,2,3,23,29,25,19,16,25,27,13,25,18,1,16,11,4,1,,-47.5,11,8,8,27,24.17,4,3,6,13,-25,1,4,18,23,-166.66,4,3,14,21,25,10,2,12,366.67,7,0,20,27,128.57
2024,92,2024/6/23,6,3,Manila,Philippines,Brazil,France,2,3,23,29,25,19,16,25,27,13,25,18,2,19,13,4,2,,108.21,13,3,12,28,300.71,4,3,6,13,130,2,3,24,29,-38.33,2,2,14,18,24.76,11,4,15,220,8,0,20,28,33.33
2024,92,2024/6/23,6,3,Manila,Philippines,Brazil,France,2,3,23,29,25,19,16,25,27,13,25,18,3,15,9,6,0,,2.32,9,2,13,24,149.44,6,6,7,19,-125,0,1,23,24,-12.5,1,0,8,9,50,12,0,12,500,4,0,19,23,22.22
2024,92,2024/6/23,6,3,Manila,Philippines,Brazil,France,2,3,23,29,25,19,16,25,27,13,25,18,4,11,9,2,0,,-150,9,4,4,17,293.33,2,6,1,9,-233.33,0,5,15,20,-253.33,2,3,14,19,-16.67,1,1,4,-50,4,0,12,16,47.27
2024,92,2024/6/23,6,3,Manila,Philippines,Brazil,France,2,3,23,29,25,19,16,25,27,13,25,18,5,10,9,1,0,,-43.85,9,5,8,22,-15.48,1,1,5,7,0,0,2,14,16,-75,2,1,11,14,41.67,5,6,12,-106.67,1,0,21,22,8.33
2024,93,2024/6/23,6,3,Manila,Philippines,Japan,USA,3,0,25,25,25,-,-,20,23,19,-,-,0,56,41,3,12,,38.32,41,15,38,94,213.22,3,11,22,36,-89.57,12,13,48,73,-25.08,9,3,44,56,36.49,34,17,56,213.53,14,0,81,95,19.18
2024,93,2024/6/23,6,3,Manila,Philippines,Japan,USA,3,0,25,25,25,-,-,20,23,19,-,-,1,16,9,1,6,,29.67,9,3,13,25,253.57,1,3,5,9,-133.34,6,6,12,24,-8.33,3,1,12,16,40,9,7,18,78.57,3,0,22,25,15
2024,93,2024/6/23,6,3,Manila,Philippines,Japan,USA,3,0,25,25,25,-,-,20,23,19,-,-,2,18,15,1,2,,-33.98,15,9,16,40,94.44,1,4,12,17,-83.33,2,5,18,25,-103.33,4,0,16,20,80,17,3,23,368.09,7,0,33,40,22.58
2024,93,2024/6/23,6,3,Manila,Philippines,Japan,USA,3,0,25,25,25,-,-,20,23,19,-,-,3,22,17,1,4,,89.68,17,3,9,29,286.67,1,4,5,10,-175,4,2,18,24,4.17,2,2,16,20,-16.67,8,7,15,113.33,4,0,26,30,18.18
2024,93,2024/6/23,6,3,Manila,Philippines,USA,Japan,0,3,20,23,19,-,-,25,25,25,-,-,0,44,31,10,3,,-7.54,31,11,44,86,155.33,10,20,24,54,-166.51,3,9,53,65,-70.38,7,12,40,59,-22.75,29,19,50,185.2,22,2,60,84,17.05
2024,93,2024/6/23,6,3,Manila,Philippines,USA,Japan,0,3,20,23,19,-,-,25,25,25,-,-,1,13,10,2,1,,-46.67,10,4,10,24,112.14,2,6,6,14,-93.33,1,5,15,21,-166.67,2,6,9,17,-50,13,2,16,241.67,9,1,15,25,40
2024,93,2024/6/23,6,3,Manila,Philippines,USA,Japan,0,3,20,23,19,-,-,25,25,25,-,-,2,15,9,6,0,,11.9,9,4,24,37,91.66,6,8,11,25,-60.71,0,3,20,23,-83.33,3,2,15,20,9.09,12,6,19,140,8,1,26,35,4.63
2024,93,2024/6/23,6,3,Manila,Philippines,USA,Japan,0,3,20,23,19,-,-,25,25,25,-,-,3,16,12,2,2,,47.15,12,3,10,25,183.33,2,6,7,15,-116.67,2,1,18,21,8.33,2,4,16,22,-22.22,4,11,15,-316.66,5,0,19,24,25
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Cuba,Poland,0,3,17,20,20,-,-,25,25,25,-,-,0,38,31,3,4,,-193.69,31,12,25,68,294.03,3,13,10,26,-336.67,4,17,38,59,-213.94,13,3,38,54,84.26,17,9,28,36.67,8,2,60,70,-105.19
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Cuba,Poland,0,3,17,20,20,-,-,25,25,25,-,-,1,10,9,0,1,,-155.24,9,4,6,19,208.33,0,5,3,8,-250,1,6,11,18,-183.33,6,0,11,17,158.34,4,2,6,100,4,0,15,19,54.76
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Cuba,Poland,0,3,17,20,20,-,-,25,25,25,-,-,2,14,11,1,2,,-129.86,11,3,8,22,242.86,1,5,4,10,-170,2,7,11,20,-250.01,3,1,15,19,33.33,6,2,8,266.66,1,2,22,25,-195.65
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Cuba,Poland,0,3,17,20,20,-,-,25,25,25,-,-,3,14,11,2,1,,-71.6,11,5,11,27,267.42,2,3,3,8,66.67,1,4,16,21,-158.33,4,2,12,18,56.41,7,5,14,-90,3,0,23,26,12.5
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Poland,Cuba,3,0,25,25,25,-,-,17,20,20,-,-,0,52,41,8,3,,45.01,41,3,19,63,207.84,8,12,11,31,-140.71,3,19,51,73,-124.49,15,4,23,42,-7.6,21,7,32,375.59,22,0,44,66,90.43
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Poland,Cuba,3,0,25,25,25,-,-,17,20,20,-,-,1,15,15,0,0,,13.63,15,0,5,20,271.43,0,3,3,6,-200,0,7,17,24,-193.33,5,1,6,12,100,7,1,9,250,5,0,15,20,29.41
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Poland,Cuba,3,0,25,25,25,-,-,17,20,20,-,-,2,16,12,3,1,,42.93,12,1,6,19,357.14,3,6,2,11,-16.67,1,6,18,25,-115,3,2,8,13,-66.67,7,2,10,66.67,4,0,15,19,123.08
2024,94,2024/6/23,5,3,Ljubljana,Slovenia,Poland,Cuba,3,0,25,25,25,-,-,17,20,20,-,-,3,21,14,5,2,,72.58,14,2,8,24,168.33,5,3,6,14,-80,2,6,16,24,-133.34,7,1,9,17,115.55,7,4,13,196.67,13,0,14,27,104.71
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Türkiye,Italy,1,3,21,26,19,21,-,25,24,25,25,-,0,64,49,6,9,,35.04,49,16,39,104,261.69,6,16,19,41,-145.98,9,12,67,88,-70.43,16,10,56,82,62.39,31,19,52,-36.37,22,0,79,101,28.21
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Türkiye,Italy,1,3,21,26,19,21,-,25,24,25,25,-,1,13,10,2,1,,69.45,10,5,6,21,157.14,2,7,5,14,-190,1,2,19,22,-25,3,2,14,19,92.42,6,6,13,-16.67,4,0,16,20,25
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Türkiye,Italy,1,3,21,26,19,21,-,25,24,25,25,-,2,19,12,2,5,,41.11,12,2,10,24,240,2,4,9,15,-116.67,5,4,16,25,3.34,5,1,14,20,170,6,5,11,0,5,0,19,24,26.32
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Türkiye,Italy,1,3,21,26,19,21,-,25,24,25,25,-,3,14,11,1,2,,43.89,11,5,15,31,204.24,1,4,2,7,-150,2,1,17,20,14.29,4,2,15,21,83.33,9,6,15,-100,8,0,24,32,33.33
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Türkiye,Italy,1,3,21,26,19,21,-,25,24,25,25,-,4,18,16,1,1,,79.56,16,4,8,28,282.78,1,1,3,5,-50,1,5,15,21,-133.33,4,5,13,22,-53.57,10,2,13,300,5,0,20,25,26.32
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Italy,Türkiye,3,1,25,24,25,25,-,21,26,19,21,-,0,78,61,7,10,,112.48,61,12,38,111,283.86,7,12,11,30,-268.18,10,16,72,98,-77.99,9,9,58,76,10.14,32,15,56,17.14,27,1,82,110,60.92
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Italy,Türkiye,3,1,25,24,25,25,-,21,26,19,21,-,1,21,16,3,2,,36.15,16,5,10,31,66.67,3,2,1,6,100,2,5,17,24,-99.99,2,1,17,20,21.82,8,4,13,320,4,0,25,29,16.67
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Italy,Türkiye,3,1,25,24,25,25,-,21,26,19,21,-,2,18,17,0,1,,54.08,17,3,11,31,360.68,0,2,1,3,-200,1,5,19,25,-98.33,2,5,14,21,-130.95,9,4,14,-33.33,9,1,21,31,34.78
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Italy,Türkiye,3,1,25,24,25,25,-,21,26,19,21,-,3,21,17,2,2,,110.85,17,3,5,25,193.06,2,5,8,15,-23.81,2,3,19,24,-58.33,1,2,16,19,-35.71,9,2,14,300,6,0,20,26,26.09
2024,95,2024/6/23,5,3,Ljubljana,Slovenia,Italy,Türkiye,3,1,25,24,25,25,-,21,26,19,21,-,4,18,11,2,5,,145.23,11,1,12,24,333.93,2,3,1,6,-83.33,5,3,17,25,-10,4,1,11,16,150,6,5,15,-140,8,0,16,24,85.29
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Serbia,Slovenia,2,3,13,27,14,25,12,25,25,25,22,15,0,69,58,8,3,,17.05,58,19,28,105,243.72,8,18,20,46,-132.8,3,22,66,91,-129.82,22,16,58,96,74.28,23,16,46,168.14,12,0,94,106,13.79
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Serbia,Slovenia,2,3,13,27,14,25,12,25,25,25,22,15,1,9,8,1,0,,22.22,8,6,8,22,24.4,1,1,5,7,0,0,2,12,14,-100,2,5,14,21,-33.33,8,5,14,83.33,1,0,22,23,5.88
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Serbia,Slovenia,2,3,13,27,14,25,12,25,25,25,22,15,2,22,19,3,0,,100.79,19,2,4,25,393.33,3,4,6,13,-25,0,6,20,26,-208.33,7,4,10,21,45.24,4,4,11,25,6,0,18,24,31.58
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Serbia,Slovenia,2,3,13,27,14,25,12,25,25,25,22,15,3,12,11,0,1,,-71.66,11,6,2,19,228.57,0,5,3,8,-300,1,6,8,15,-183.33,9,4,9,22,185,3,1,4,200,1,0,19,20,6.25
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Serbia,Slovenia,2,3,13,27,14,25,12,25,25,25,22,15,4,19,14,3,2,,60.29,14,2,9,25,186.67,3,4,5,12,33.33,2,5,17,24,-75,3,2,14,19,25.71,7,4,12,300,3,0,22,25,13.64
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Serbia,Slovenia,2,3,13,27,14,25,12,25,25,25,22,15,5,7,6,1,0,,-75.83,6,3,5,14,166.67,1,4,1,6,-200,0,3,9,12,-183.33,1,1,11,13,-10.71,1,2,5,0,1,0,13,14,7.69
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Slovenia,Serbia,3,2,25,25,25,22,15,13,27,14,25,12,0,81,55,10,16,,-40.66,55,14,33,102,225.26,10,36,14,60,-162.95,16,16,80,112,-108.96,27,3,39,69,163.02,33,14,52,168.62,34,0,67,101,40.96
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Slovenia,Serbia,3,2,25,25,25,22,15,13,27,14,25,12,1,20,12,3,5,,169.12,12,2,10,24,211.43,3,4,3,10,100,5,3,16,24,-2.78,4,0,8,12,175,10,3,14,250,7,0,18,25,38.89
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Slovenia,Serbia,3,2,25,25,25,22,15,13,27,14,25,12,2,18,13,1,4,,-87.65,13,3,10,26,232.14,1,8,3,12,-350,4,5,17,26,-146.66,6,0,14,20,180,6,8,15,-19.04,11,0,15,26,50
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Slovenia,Serbia,3,2,25,25,25,22,15,13,27,14,25,12,3,16,9,3,4,,96.94,9,0,4,13,375,3,6,0,9,-250,4,2,18,24,36.67,5,1,3,9,140,4,3,8,50,4,0,8,12,40
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Slovenia,Serbia,3,2,25,25,25,22,15,13,27,14,25,12,4,16,13,1,2,,-74.76,13,5,6,24,227.38,1,13,5,19,-417.86,2,4,17,23,-83.33,9,2,8,19,160,7,0,9,400,7,0,16,23,35
2024,96,2024/6/23,5,3,Ljubljana,Slovenia,Slovenia,Serbia,3,2,25,25,25,22,15,13,27,14,25,12,5,11,8,2,1,,-12.86,8,4,3,15,160,2,5,3,10,-250,1,2,12,15,-20,3,0,6,9,175,6,0,6,400,5,0,10,15,38.46
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Japan,Canada,3,0,26,25,26,-,-,24,18,24,-,-,0,56,42,7,7,,37.4,42,12,29,83,178.54,7,15,15,37,-196.34,7,10,59,76,-62.31,6,5,44,55,6.57,27,15,47,282.49,12,0,72,84,90.62
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Japan,Canada,3,0,26,25,26,-,-,24,18,24,-,-,1,17,11,3,3,,0.07,11,5,11,27,103.33,3,3,7,13,-8.33,3,3,20,26,-25,1,2,16,19,-14.29,7,4,11,166.66,3,0,25,28,13.64
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Japan,Canada,3,0,26,25,26,-,-,24,18,24,-,-,2,19,15,3,1,,115.23,15,4,2,21,345.24,3,5,6,14,-33.34,1,3,20,24,-83.34,1,1,13,15,-13.33,8,4,14,240,4,0,17,21,70
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Japan,Canada,3,0,26,25,26,-,-,24,18,24,-,-,3,20,16,1,3,,17.75,16,3,16,35,231.25,1,7,2,10,-420,3,4,19,26,-55,4,2,15,21,32.5,12,7,22,206.67,5,0,30,35,64.81
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Canada,Japan,0,3,24,18,24,-,-,26,25,26,-,-,0,52,39,8,5,,-46.69,39,16,31,86,126.79,8,17,19,44,-133.94,5,12,50,67,-109.76,9,7,50,66,2.41,20,14,41,250.28,22,0,65,87,29.73
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Canada,Japan,0,3,24,18,24,-,-,26,25,26,-,-,1,19,14,3,2,,-46.1,14,7,9,30,130.96,3,3,8,14,13.34,2,5,17,24,-200,4,3,16,23,-0.64,6,2,10,283.33,4,0,25,29,15.38
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Canada,Japan,0,3,24,18,24,-,-,26,25,26,-,-,2,13,10,2,1,,-40.66,10,5,10,25,46.67,2,5,1,8,-200,1,4,14,19,-150,1,1,19,21,0,2,6,11,-150,8,0,17,25,40
2024,97,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Canada,Japan,0,3,24,18,24,-,-,26,25,26,-,-,3,20,15,3,2,,5.46,15,4,12,31,227.88,3,9,10,22,-176.66,2,3,19,24,-58.33,4,3,15,22,17.86,12,6,20,180,10,0,23,33,35.71
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Poland,Brazil,3,1,18,25,25,25,-,25,23,22,16,-,0,65,50,8,7,,44.81,50,11,32,93,302.1,8,22,12,42,-106.11,7,19,66,92,-117.43,12,7,51,70,62.99,29,15,50,346.43,30,1,66,97,74.29
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Poland,Brazil,3,1,18,25,25,25,-,25,23,22,16,-,1,16,13,3,0,,-0.1,13,1,16,30,271.21,3,7,4,14,-100,0,4,15,19,-183.33,6,2,14,22,43.18,7,4,12,175,12,0,19,31,52.17
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Poland,Brazil,3,1,18,25,25,25,-,25,23,22,16,-,2,16,12,2,2,,35.12,12,5,2,19,216.67,2,6,2,10,-300,2,4,18,24,-58.33,2,1,13,16,100,6,6,13,150,6,0,16,22,126.67
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Poland,Brazil,3,1,18,25,25,25,-,25,23,22,16,-,3,15,12,1,2,,54.07,12,5,6,23,172.62,1,5,1,7,-100,2,4,19,25,-73.33,3,1,14,18,109.09,6,3,9,233.33,5,1,17,23,-76.19
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Poland,Brazil,3,1,18,25,25,25,-,25,23,22,16,-,4,18,13,2,3,,57.86,13,0,8,21,391.67,2,4,5,11,-150,3,7,14,24,-153.33,1,3,10,14,-53.33,10,2,16,333.33,7,0,14,21,77.27
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Brazil,Poland,1,3,25,23,22,16,-,18,25,25,25,-,0,63,48,8,7,,-194.05,48,14,31,93,203.98,8,25,14,47,-244.04,7,17,63,87,-269.17,11,7,55,73,-2.96,26,15,46,196.2,24,2,66,92,64.26
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Brazil,Poland,1,3,25,23,22,16,-,18,25,25,25,-,1,21,18,1,2,,43.13,18,3,8,29,210,1,7,9,17,-216.66,2,2,20,24,0,3,0,12,15,77.77,11,2,15,300,8,0,18,26,34.78
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Brazil,Poland,1,3,25,23,22,16,-,18,25,25,25,-,2,17,13,3,1,,59.07,13,3,7,23,295.84,3,7,2,12,-116.67,1,8,15,24,-181.66,6,2,12,20,75,5,2,7,300,6,0,17,23,75
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Brazil,Poland,1,3,25,23,22,16,-,18,25,25,25,-,3,16,11,4,1,,-189.05,11,4,4,19,93.33,4,4,2,10,-133.34,1,4,17,22,-308.33,1,2,18,21,-1.67,3,6,10,-50,4,2,15,21,13.33
2024,98,2024/6/27,Quarter_Finals, Final_Round,Łódź,Poland,Brazil,Poland,1,3,25,23,22,16,-,18,25,25,25,-,4,9,6,0,3,,-168.34,6,4,12,22,-98.21,0,7,1,8,-550,3,3,11,17,-83.34,1,3,13,17,-33.33,7,5,14,50,6,0,16,22,80.77
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Italy,France,2,3,25,20,25,22,11,19,25,22,25,15,0,77,69,5,3,,-14.62,69,19,42,130,402.92,5,28,29,62,-320.2,3,19,81,103,-160.51,19,4,66,89,52.17,42,22,71,145.36,39,0,93,132,76.05
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Italy,France,2,3,25,20,25,22,11,19,25,22,25,15,1,18,14,3,1,,31.26,14,4,11,29,216.67,3,6,11,20,-66.66,1,2,21,24,-35.71,4,0,12,16,80.95,11,4,16,308.33,8,0,20,28,33.33
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Italy,France,2,3,25,20,25,22,11,19,25,22,25,15,2,12,12,0,0,,-45.24,12,2,13,27,355.23,0,8,3,11,-375,0,6,15,21,-225,4,1,13,18,10,9,5,17,-58.33,10,0,17,27,87.5
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Italy,France,2,3,25,20,25,22,11,19,25,22,25,15,3,23,21,1,1,,-29,21,3,3,27,309.53,1,5,5,11,-116.67,1,5,18,24,-125,4,0,18,22,64.01,7,5,13,41.67,8,0,20,28,77.27
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Italy,France,2,3,25,20,25,22,11,19,25,22,25,15,4,16,14,1,1,,-16.22,14,6,8,28,198.81,1,5,5,11,-258.33,1,5,17,23,-175,4,2,13,19,33.33,10,5,16,136.67,9,0,22,31,67.11
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Italy,France,2,3,25,20,25,22,11,19,25,22,25,15,5,8,8,0,0,,-95.56,8,4,7,19,136.9,0,4,5,9,-300,0,1,10,11,-100,3,1,10,14,25,5,3,9,-33.33,4,0,14,18,78.57
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,France,Italy,3,2,25,20,25,22,11,19,25,22,25,15,0,81,64,13,4,,-51.81,64,11,55,130,244.58,13,28,22,63,-312.61,4,17,85,106,-197.45,14,3,67,84,39.29,43,25,72,248.74,33,2,96,131,24.85
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,France,Italy,3,2,19,25,22,25,15,25,20,25,22,11,1,15,13,2,0,,-135.91,13,5,15,33,241.66,2,9,6,17,-283.33,0,4,16,20,-233.33,2,1,19,22,47.22,10,2,13,180,6,1,27,34,20
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,France,Italy,3,2,19,25,22,25,15,25,20,25,22,11,2,19,16,2,1,,26.61,16,1,10,27,360.17,2,3,5,10,-33.33,1,6,17,24,-241.67,4,0,11,15,59.53,15,8,24,110.72,9,1,19,29,-27.94
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,France,Italy,3,2,19,25,22,25,15,25,20,25,22,11,3,16,14,2,0,,-52.46,14,1,9,24,70,2,8,1,11,-440,0,1,22,23,-100,4,1,14,19,36.67,4,7,11,-200,6,0,17,23,59.34
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,France,Italy,3,2,19,25,22,25,15,25,20,25,22,11,4,18,12,4,2,,-72.4,12,2,13,27,243.65,4,5,6,15,-83.33,2,5,17,24,-204.16,2,1,15,18,20,8,6,16,8.34,8,0,19,27,30.77
2024,99,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,France,Italy,3,2,19,25,22,25,15,25,20,25,22,11,5,13,9,3,1,,84.85,9,2,8,19,25,3,3,4,10,66.66,1,1,13,15,30,2,0,8,10,50,6,2,8,100,4,0,14,18,23.53
2024,100,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Slovenia,Argentina,3,2,19,25,17,29,15,25,17,25,27,7,0,78,66,8,4,,-26.04,66,20,43,129,223.97,8,19,25,52,-148.93,4,15,86,105,-122.36,15,6,63,84,32.7,44,18,66,217.04,22,2,104,128,2.76
2024,100,2024/6/28,Quarter_Finals, Final_Round,Łódź,Poland,Slovenia,Argentina,3,2,19,25,17,29,15,25,17,25,27,7,1,13,12,1,0,,39.32,12,3,12,27,222.5,1,5,5,11,-125,0,2,17,19,-58.33,7,2,12,21,64.44,5,6,11,-50,4,0,22,26,19.05
