Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Receiver points won,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2024,11,2024/5/16,1,1,Antalya,Türkiye,Türkiye,Netherlands,3,1,25,23,25,25,-,14,25,23,18,-,2,9/24 (38%),14/24 (58%),22,20,1,1,-,20,5,9,34,1,3,4,8,1,5,18,24,9,1,13,23,13,3,22,2,0,33,35
2024,11,2024/5/16,1,1,Antalya,Türkiye,Türkiye,Netherlands,3,1,25,23,25,25,-,14,25,23,18,-,3,12/24 (50%),13/24 (54%),20,17,3,0,-,17,7,14,38,3,5,10,18,0,2,22,24,9,2,12,23,13,2,17,2,0,33,35
2024,11,2024/5/16,1,1,Antalya,Türkiye,Türkiye,Netherlands,3,1,25,23,25,25,-,14,25,23,18,-,4,10/25 (40%),15/18 (83%),18,11,4,3,-,11,5,7,23,4,5,6,15,3,3,19,25,4,0,10,14,10,0,15,1,0,23,24
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Brazil,Korea,3,0,25,25,25,-,-,15,19,17,-,-,ALL,38/73 (52%),37/53 (70%),63,48,11,4,-,48,15,21,84,11,16,10,37,4,8,61,73,18,1,30,49,30,5,38,27,0,49,76
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Brazil,Korea,3,0,25,25,25,-,-,15,19,17,-,-,1,14/24 (58%),11/16 (69%),23,17,5,1,-,17,4,7,28,5,5,4,14,1,3,20,24,5,0,10,15,11,0,13,8,0,16,24
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Brazil,Korea,3,0,25,25,25,-,-,15,19,17,-,-,2,10/25 (40%),15/19 (79%),20,16,2,2,-,16,5,4,25,2,7,3,12,2,1,22,25,8,0,9,17,8,4,12,10,0,15,25
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Brazil,Korea,3,0,25,25,25,-,-,15,19,17,-,-,3,14/24 (58%),11/18 (61%),20,15,4,1,-,15,6,10,31,4,4,3,11,1,4,19,24,5,1,11,17,11,1,13,9,0,18,27
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Korea,Brazil,0,3,15,19,17,-,-,25,25,25,-,-,ALL,16/53 (30%),35/73 (48%),30,25,4,1,-,25,17,32,74,4,10,6,20,1,4,48,53,7,4,54,65,20,9,34,31,2,45,78
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Korea,Brazil,0,3,15,19,17,-,-,25,25,25,-,-,1,5/16 (31%),10/24 (42%),10,8,2,0,-,8,5,13,26,2,2,4,8,0,1,15,16,2,1,18,21,8,1,10,12,1,12,25
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Korea,Brazil,0,3,15,19,17,-,-,25,25,25,-,-,2,4/19 (21%),15/25 (60%),13,12,1,0,-,12,4,9,25,1,4,0,5,0,2,17,19,2,2,20,24,4,3,8,10,1,16,27
2024,12,2024/5/16,2,1,Rio de Janeiro,Brazil,Korea,Brazil,0,3,15,19,17,-,-,25,25,25,-,-,3,7/18 (39%),10/24 (42%),7,5,1,1,-,5,8,10,23,1,4,2,7,1,1,16,18,3,1,16,20,8,5,16,9,0,17,26
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,China,USA,3,1,23,25,25,25,-,25,23,22,19,-,ALL,37/97 (38%),61/90 (68%),75,60,11,4,-,60,17,59,136,11,13,22,46,4,8,85,97,20,5,52,77,58,15,81,21,0,114,135
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,China,USA,3,1,23,25,25,25,-,25,23,22,19,-,1,7/24 (29%),16/24 (67%),14,9,5,0,-,9,5,20,34,5,8,5,18,0,4,20,24,2,0,17,19,14,3,20,4,0,31,35
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,China,USA,3,1,23,25,25,25,-,25,23,22,19,-,2,8/24 (33%),17/24 (71%),21,18,3,0,-,18,5,18,41,3,2,3,8,0,1,23,24,3,2,15,20,19,6,25,6,0,34,40
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,China,USA,3,1,23,25,25,25,-,25,23,22,19,-,3,11/25 (44%),14/22 (64%),20,17,1,2,-,17,4,12,33,1,1,6,8,2,1,22,25,5,3,12,20,13,5,19,6,0,25,31
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,China,USA,3,1,23,25,25,25,-,25,23,22,19,-,4,11/24 (46%),14/20 (70%),20,16,2,2,-,16,3,9,28,2,2,8,12,2,2,20,24,10,0,8,18,12,1,17,5,0,24,29
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,USA,China,1,3,25,23,22,19,-,23,25,25,25,-,ALL,29/90 (32%),60/97 (62%),69,58,6,5,-,58,20,72,150,6,13,21,40,5,12,73,90,26,4,59,89,51,7,65,35,1,105,141
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,USA,China,1,3,25,23,22,19,-,23,25,25,25,-,1,8/24 (33%),17/24 (71%),18,16,2,0,-,16,9,17,42,2,2,8,12,0,5,19,24,4,0,16,20,18,2,24,8,0,32,40
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,USA,China,1,3,25,23,22,19,-,23,25,25,25,-,2,7/24 (29%),16/24 (67%),18,14,2,2,-,14,4,19,37,2,4,7,13,2,3,19,24,7,0,16,23,12,3,16,11,0,24,35
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,USA,China,1,3,25,23,22,19,-,23,25,25,25,-,3,8/22 (36%),14/25 (56%),19,14,2,3,-,14,4,16,34,2,4,4,10,3,2,17,22,8,2,14,24,12,1,13,9,0,27,36
2024,13,2024/5/16,2,1,Rio de Janeiro,Brazil,USA,China,1,3,25,23,22,19,-,23,25,25,25,-,4,6/20 (30%),13/24 (54%),14,14,0,0,-,14,3,20,37,0,3,2,5,0,2,18,20,7,2,13,22,9,1,12,7,1,22,30
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Dominican Republic,Canada,0,3,20,21,22,-,-,25,25,25,-,-,ALL,26/65 (40%),37/73 (51%),44,37,6,1,-,37,16,63,116,6,13,22,41,1,7,57,65,6,4,55,65,50,12,64,11,3,103,117
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Dominican Republic,Canada,0,3,20,21,22,-,-,25,25,25,-,-,1,5/21 (24%),15/24 (63%),15,14,1,0,-,14,6,8,28,1,2,7,10,0,3,18,21,1,2,18,21,10,5,16,3,0,26,29
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Dominican Republic,Canada,0,3,20,21,22,-,-,25,25,25,-,-,2,10/21 (48%),11/25 (44%),15,12,3,0,-,12,6,19,37,3,7,9,19,0,1,20,21,2,1,19,22,15,3,18,6,1,32,39
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Dominican Republic,Canada,0,3,20,21,22,-,-,25,25,25,-,-,3,11/23 (48%),11/24 (46%),14,11,2,1,-,11,4,36,51,2,4,6,12,1,3,19,23,3,1,18,22,25,4,30,2,2,45,49
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,Dominican Republic,3,0,25,25,25,-,-,20,21,22,-,-,ALL,36/73 (49%),39/65 (60%),54,43,7,4,-,43,16,54,113,7,16,27,50,4,8,61,73,5,1,52,58,55,9,71,16,0,92,108
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,Dominican Republic,3,0,25,25,25,-,-,20,21,22,-,-,1,9/24 (38%),16/21 (76%),17,13,2,2,-,13,3,13,29,2,6,2,10,2,3,19,24,1,0,17,18,9,2,12,6,0,23,29
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,Dominican Republic,3,0,25,25,25,-,-,20,21,22,-,-,2,14/25 (56%),11/21 (52%),19,16,2,1,-,16,6,19,41,2,6,10,18,1,3,21,25,4,0,16,20,19,3,22,5,0,33,38
2024,14,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,Dominican Republic,3,0,25,25,25,-,-,20,21,22,-,-,3,13/24 (54%),12/23 (52%),18,14,3,1,-,14,7,22,43,3,4,15,22,1,2,21,24,0,1,19,20,27,4,37,5,0,36,41
2024,15,2024/5/17,1,1,Antalya,Türkiye,Japan,Germany,3,0,25,25,25,-,-,21,15,22,-,-,ALL,33/74 (45%),42/59 (71%),60,51,5,4,-,51,6,52,109,5,6,6,17,4,6,64,74,24,4,26,54,53,8,70,13,0,92,105
2024,15,2024/5/17,1,1,Antalya,Türkiye,Japan,Germany,3,0,25,25,25,-,-,21,15,22,-,-,1,9/25 (36%),16/21 (76%),19,17,1,1,-,17,1,13,31,1,1,1,3,1,1,23,25,6,3,8,17,15,3,19,4,0,27,31
2024,15,2024/5/17,1,1,Antalya,Türkiye,Japan,Germany,3,0,25,25,25,-,-,21,15,22,-,-,2,14/24 (58%),11/16 (69%),19,14,3,2,-,14,1,14,29,3,2,2,7,2,1,21,24,8,1,7,16,16,2,23,5,0,23,28
2024,15,2024/5/17,1,1,Antalya,Türkiye,Japan,Germany,3,0,25,25,25,-,-,21,15,22,-,-,3,10/25 (40%),15/22 (68%),22,20,1,1,-,20,4,25,49,1,3,3,7,1,4,20,25,10,0,11,21,22,3,28,4,0,42,46
2024,15,2024/5/17,1,1,Antalya,Türkiye,Germany,Japan,0,3,21,15,22,-,-,25,25,25,-,-,ALL,17/59 (29%),41/74 (55%),49,42,3,4,-,42,13,52,107,3,12,9,24,4,6,50,60,25,4,39,68,45,8,63,36,1,69,106
2024,15,2024/5/17,1,1,Antalya,Türkiye,Germany,Japan,0,3,21,15,22,-,-,25,25,25,-,-,1,5/21 (24%),16/25 (64%),20,16,1,3,-,16,3,12,31,1,4,3,8,3,4,14,21,6,1,17,24,10,4,16,7,0,25,32
2024,15,2024/5/17,1,1,Antalya,Türkiye,Germany,Japan,0,3,21,15,22,-,-,25,25,25,-,-,2,5/16 (31%),10/24 (42%),14,12,1,1,-,12,7,19,38,1,5,0,6,1,1,15,17,12,2,9,23,16,2,21,16,1,20,37
2024,15,2024/5/17,1,1,Antalya,Türkiye,Germany,Japan,0,3,21,15,22,-,-,25,25,25,-,-,3,7/22 (32%),15/25 (60%),15,14,1,0,-,14,3,21,38,1,3,6,10,0,1,21,22,7,1,13,21,19,2,26,13,0,24,37
2024,16,2024/5/17,1,1,Antalya,Türkiye,France,Poland,0,3,20,16,17,-,-,25,25,25,-,-,ALL,18/55 (33%),35/73 (48%),36,26,6,4,-,26,18,55,99,6,9,0,15,4,10,41,55,14,5,47,66,34,9,53,3,3,98,104
2024,16,2024/5/17,1,1,Antalya,Türkiye,France,Poland,0,3,20,16,17,-,-,25,25,25,-,-,1,7/21 (33%),13/24 (54%),12,8,3,1,-,8,4,24,36,3,3,0,6,1,3,17,21,5,1,16,22,16,4,22,2,1,37,40
2024,16,2024/5/17,1,1,Antalya,Türkiye,France,Poland,0,3,20,16,17,-,-,25,25,25,-,-,2,6/16 (38%),10/25 (40%),13,9,2,2,-,9,10,6,25,2,0,0,2,2,4,10,16,4,3,16,23,5,2,10,0,1,25,26
2024,16,2024/5/17,1,1,Antalya,Türkiye,France,Poland,0,3,20,16,17,-,-,25,25,25,-,-,3,5/18 (28%),12/24 (50%),11,9,1,1,-,9,4,25,38,1,6,0,7,1,3,14,18,5,1,15,21,13,3,21,1,1,36,38
2024,16,2024/5/17,1,1,Antalya,Türkiye,Poland,France,3,0,25,25,25,-,-,20,16,17,-,-,ALL,38/73 (52%),37/55 (67%),58,39,14,5,-,39,12,37,88,14,8,19,41,5,8,61,74,21,4,20,45,45,8,61,22,1,64,87
2024,16,2024/5/17,1,1,Antalya,Türkiye,Poland,France,3,0,25,25,25,-,-,20,16,17,-,-,1,11/24 (46%),14/21 (67%),21,16,4,1,-,16,5,14,35,4,3,9,16,1,3,21,25,8,1,9,18,17,3,24,10,1,24,35
2024,16,2024/5/17,1,1,Antalya,Türkiye,Poland,France,3,0,25,25,25,-,-,20,16,17,-,-,2,15/25 (60%),10/16 (63%),17,7,7,3,-,7,3,8,18,7,4,2,13,3,2,20,25,4,2,6,12,7,2,9,3,0,14,17
2024,16,2024/5/17,1,1,Antalya,Türkiye,Poland,France,3,0,25,25,25,-,-,20,16,17,-,-,3,12/24 (50%),13/18 (72%),20,16,3,1,-,16,4,15,35,3,1,8,12,1,3,20,24,9,1,5,15,21,3,28,9,0,26,35
2024,17,2024/5/17,1,1,Antalya,Türkiye,Italy,Bulgaria,3,0,25,25,25,-,-,11,22,19,-,-,ALL,38/74 (51%),37/53 (70%),58,43,9,6,-,43,11,49,103,9,12,26,47,6,4,64,74,10,4,32,46,51,10,67,16,0,75,91
2024,17,2024/5/17,1,1,Antalya,Türkiye,Italy,Bulgaria,3,0,25,25,25,-,-,11,22,19,-,-,1,18/25 (72%),7/11 (64%),21,15,4,2,-,15,1,7,23,4,2,7,13,2,1,22,25,0,1,8,9,14,2,17,7,0,14,21
2024,17,2024/5/17,1,1,Antalya,Türkiye,Italy,Bulgaria,3,0,25,25,25,-,-,11,22,19,-,-,2,10/24 (42%),15/23 (65%),20,16,3,1,-,16,5,23,44,3,6,11,20,1,1,22,24,6,1,13,20,18,4,24,6,0,33,39
2024,17,2024/5/17,1,1,Antalya,Türkiye,Italy,Bulgaria,3,0,25,25,25,-,-,11,22,19,-,-,3,10/25 (40%),15/19 (79%),17,12,2,3,-,12,5,19,36,2,4,8,14,3,2,20,25,4,2,11,17,19,4,26,3,0,28,31
2024,17,2024/5/17,1,1,Antalya,Türkiye,Bulgaria,Italy,0,3,11,22,19,-,-,25,25,25,-,-,ALL,16/53 (30%),36/74 (49%),41,32,5,4,-,32,16,58,106,5,13,17,35,4,7,42,53,5,6,59,70,45,10,60,11,2,90,103
2024,17,2024/5/17,1,1,Antalya,Türkiye,Bulgaria,Italy,0,3,11,22,19,-,-,25,25,25,-,-,1,4/11 (36%),7/25 (28%),9,8,0,1,-,8,5,12,25,0,6,2,8,1,2,8,11,2,2,20,24,8,1,10,1,1,24,26
2024,17,2024/5/17,1,1,Antalya,Türkiye,Bulgaria,Italy,0,3,11,22,19,-,-,25,25,25,-,-,2,8/23 (35%),14/24 (58%),18,15,2,1,-,15,5,22,42,2,5,10,17,1,3,19,23,2,1,20,23,19,5,26,5,0,35,40
2024,17,2024/5/17,1,1,Antalya,Türkiye,Bulgaria,Italy,0,3,11,22,19,-,-,25,25,25,-,-,3,4/19 (21%),15/25 (60%),14,9,3,2,-,9,6,24,39,3,2,5,10,2,2,15,19,1,3,19,23,18,4,24,5,1,31,37
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Serbia,Thailand,3,0,25,29,25,-,-,13,27,19,-,-,ALL,36/77 (47%),43/61 (70%),64,42,16,6,-,42,3,49,94,16,14,22,52,6,13,58,77,12,5,38,55,43,8,56,17,3,74,94
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Serbia,Thailand,3,0,25,29,25,-,-,13,27,19,-,-,1,14/24 (58%),11/14 (79%),22,15,5,2,-,15,0,15,30,5,2,9,16,2,3,19,24,2,1,10,13,15,0,15,4,1,26,31
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Serbia,Thailand,3,0,25,29,25,-,-,13,27,19,-,-,2,10/29 (34%),19/27 (70%),21,14,4,3,-,14,1,15,30,4,8,9,21,3,6,20,29,6,2,15,23,13,5,20,7,2,22,31
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Serbia,Thailand,3,0,25,29,25,-,-,13,27,19,-,-,3,12/24 (50%),13/20 (65%),21,13,7,1,-,13,2,19,34,7,4,4,15,1,4,19,24,4,2,13,19,15,3,21,6,0,26,32
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Thailand,Serbia,0,3,13,27,19,-,-,25,29,25,-,-,ALL,18/61 (30%),41/77 (53%),38,33,0,5,-,33,24,50,107,0,4,18,22,5,6,50,61,14,6,44,64,45,16,66,11,1,94,106
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Thailand,Serbia,0,3,13,27,19,-,-,25,29,25,-,-,1,3/14 (21%),10/24 (42%),9,8,0,1,-,8,7,16,31,0,2,7,9,1,1,12,14,6,2,13,21,10,5,17,4,0,27,31
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Thailand,Serbia,0,3,13,27,19,-,-,25,29,25,-,-,2,8/27 (30%),19/29 (66%),18,16,0,2,-,16,7,16,39,0,1,5,6,2,4,21,27,6,3,14,23,16,6,23,2,1,35,38
2024,18,2024/5/17,2,1,Rio de Janeiro,Brazil,Thailand,Serbia,0,3,13,27,19,-,-,25,29,25,-,-,3,7/20 (35%),12/24 (50%),11,9,0,2,-,9,10,18,37,0,1,6,7,2,1,17,20,2,1,17,20,19,5,26,5,0,32,37
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,China,Canada,1,3,22,25,23,22,-,25,20,25,25,-,ALL,39/93 (42%),53/94 (56%),73,61,6,6,-,61,15,73,149,6,12,32,50,6,6,81,93,23,13,49,85,75,21,113,23,3,123,149
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,China,Canada,1,3,22,25,23,22,-,25,20,25,25,-,1,8/23 (35%),14/24 (58%),17,15,2,0,-,15,5,22,42,2,6,7,15,0,1,22,23,9,1,13,23,21,2,25,7,1,35,43
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,China,Canada,1,3,22,25,23,22,-,25,20,25,25,-,2,11/24 (46%),14/21 (67%),21,17,0,4,-,17,3,13,33,0,1,10,11,4,2,18,24,5,3,10,18,19,7,30,6,0,30,36
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,China,Canada,1,3,22,25,23,22,-,25,20,25,25,-,3,10/24 (42%),13/24 (54%),19,15,4,0,-,15,4,21,40,4,1,7,12,0,0,24,24,3,4,15,22,20,9,37,7,1,30,38
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,China,Canada,1,3,22,25,23,22,-,25,20,25,25,-,4,10/22 (45%),12/25 (48%),16,14,0,2,-,14,3,17,34,0,4,8,12,2,3,17,22,6,5,11,22,15,3,21,3,1,28,32
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,China,3,1,25,20,25,25,-,22,25,23,22,-,ALL,41/94 (44%),54/93 (58%),79,58,8,13,-,58,14,85,157,8,21,37,66,13,9,72,94,11,6,70,87,68,20,104,43,2,104,149
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,China,3,1,25,20,25,25,-,22,25,23,22,-,1,10/24 (42%),15/23 (65%),22,17,4,1,-,17,4,21,42,4,6,13,23,1,1,22,24,0,0,22,22,19,4,26,7,2,33,42
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,China,3,1,25,20,25,25,-,22,25,23,22,-,2,7/21 (33%),13/24 (54%),16,12,1,3,-,12,1,23,36,1,6,7,14,3,3,15,21,1,4,17,22,13,7,22,10,0,25,35
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,China,3,1,25,20,25,25,-,22,25,23,22,-,3,11/24 (46%),14/24 (58%),22,16,2,4,-,16,6,25,47,2,7,9,18,4,2,18,24,5,0,19,24,23,2,30,18,0,27,45
2024,19,2024/5/17,2,1,Rio de Janeiro,Brazil,Canada,China,3,1,25,20,25,25,-,22,25,23,22,-,4,13/25 (52%),12/22 (55%),19,13,1,5,-,13,3,16,32,1,2,8,11,5,3,17,25,5,2,12,19,13,7,26,8,0,19,27
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,Brazil,USA,3,1,25,25,18,25,-,22,16,25,19,-,ALL,39/92 (42%),54/83 (65%),69,54,11,4,-,54,19,59,132,11,21,34,66,4,5,83,92,24,5,41,70,56,24,82,7,2,122,131
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,Brazil,USA,3,1,25,25,18,25,-,22,16,25,19,-,1,10/25 (40%),15/22 (68%),19,17,1,1,-,17,2,9,28,1,5,11,17,1,1,23,25,9,3,8,20,14,8,23,1,2,28,31
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,Brazil,USA,3,1,25,25,18,25,-,22,16,25,19,-,2,13/24 (54%),12/17 (71%),14,8,4,2,-,8,3,7,18,4,3,5,12,2,4,18,24,5,0,7,12,6,3,9,0,0,17,17
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,Brazil,USA,3,1,25,25,18,25,-,22,16,25,19,-,3,6/19 (32%),12/24 (50%),16,15,1,0,-,15,6,22,43,1,5,10,16,0,0,19,19,3,2,17,22,16,11,28,3,0,38,41
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,Brazil,USA,3,1,25,25,18,25,-,22,16,25,19,-,4,10/24 (42%),15/20 (75%),20,14,5,1,-,14,8,21,43,5,8,8,21,1,0,23,24,7,0,9,16,20,2,22,3,0,39,42
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,USA,Brazil,1,3,22,16,25,19,-,25,25,18,25,-,ALL,29/83 (35%),53/92 (58%),69,50,14,5,-,50,21,66,137,14,27,26,67,5,13,65,83,6,4,77,87,44,22,75,27,0,108,135
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,USA,Brazil,1,3,22,16,25,19,-,25,25,18,25,-,1,7/22 (32%),15/25 (60%),19,14,2,3,-,14,5,17,36,2,9,2,13,3,2,17,22,1,1,22,24,10,6,17,8,0,29,37
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,USA,Brazil,1,3,22,16,25,19,-,25,25,18,25,-,2,5/17 (29%),11/24 (46%),11,9,2,0,-,9,9,8,26,2,3,0,5,0,5,12,17,1,2,17,20,6,4,11,6,0,18,24
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,USA,Brazil,1,3,22,16,25,19,-,25,25,18,25,-,3,12/24 (50%),13/19 (68%),23,16,5,2,-,16,1,21,38,5,9,10,24,2,2,20,24,2,0,17,19,16,6,27,4,0,34,38
2024,20,2024/5/18,2,1,Rio de Janeiro,Brazil,USA,Brazil,1,3,22,16,25,19,-,25,25,18,25,-,4,5/20 (25%),14/24 (58%),16,11,5,0,-,11,6,20,37,5,6,14,25,0,4,16,20,2,1,21,24,12,6,20,9,0,27,36
2024,21,2024/5/18,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,25,26,25,-,-,20,24,18,-,-,ALL,34/74 (46%),42/64 (66%),64,51,9,4,-,51,13,43,107,9,12,17,38,4,6,64,74,10,5,42,57,49,11,65,9,0,97,106
2024,21,2024/5/18,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,25,26,25,-,-,20,24,18,-,-,1,10/24 (42%),15/21 (71%),21,18,1,2,-,18,4,16,38,1,4,5,10,2,3,19,24,2,0,16,18,18,6,24,3,0,35,38
2024,21,2024/5/18,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,25,26,25,-,-,20,24,18,-,-,2,14/26 (54%),12/24 (50%),22,16,5,1,-,16,6,17,39,5,3,7,15,1,2,23,26,4,3,15,22,19,2,25,2,0,37,39
2024,21,2024/5/18,1,1,Antalya,Türkiye,Poland,Netherlands,3,0,25,26,25,-,-,20,24,18,-,-,3,10/24 (42%),15/19 (79%),21,17,3,1,-,17,3,10,30,3,5,5,13,1,1,22,24,4,2,11,17,12,3,16,4,0,25,29
2024,21,2024/5/18,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,20,24,18,-,-,25,26,25,-,-,ALL,22/64 (34%),40/74 (54%),50,38,7,5,-,38,13,49,100,7,20,23,50,5,7,52,64,9,4,55,68,33,15,55,9,0,88,97
2024,21,2024/5/18,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,20,24,18,-,-,25,26,25,-,-,1,6/21 (29%),14/24 (58%),16,13,3,0,-,13,2,14,29,3,6,8,17,0,3,18,21,0,2,19,21,11,3,17,3,0,28,31
2024,21,2024/5/18,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,20,24,18,-,-,25,26,25,-,-,2,12/24 (50%),12/26 (46%),19,13,3,3,-,13,6,22,41,3,10,10,23,3,2,19,24,4,1,19,24,13,5,22,4,0,34,38
2024,21,2024/5/18,1,1,Antalya,Türkiye,Netherlands,Poland,0,3,20,24,18,-,-,25,26,25,-,-,3,4/19 (21%),14/24 (58%),15,12,1,2,-,12,5,13,30,1,4,5,10,2,2,15,19,5,1,17,23,9,7,16,2,0,26,28
2024,22,2024/5/18,1,1,Antalya,Türkiye,France,Bulgaria,3,1,19,25,25,29,-,25,21,11,27,-,ALL,42/97 (43%),56/85 (66%),75,56,15,4,-,56,10,54,120,15,23,21,59,4,7,86,97,18,9,48,75,49,8,69,20,0,98,118
2024,22,2024/5/18,1,1,Antalya,Türkiye,France,Bulgaria,3,1,19,25,25,29,-,25,21,11,27,-,1,4/20 (20%),15/24 (63%),14,12,2,0,-,12,4,13,29,2,7,5,14,0,3,17,20,6,1,14,21,9,1,11,4,0,25,29
2024,22,2024/5/18,1,1,Antalya,Türkiye,France,Bulgaria,3,1,19,25,25,29,-,25,21,11,27,-,2,8/24 (33%),17/22 (77%),21,16,4,1,-,16,2,9,27,4,5,3,12,1,1,22,24,4,3,13,20,10,2,12,7,0,19,26
2024,22,2024/5/18,1,1,Antalya,Türkiye,France,Bulgaria,3,1,19,25,25,29,-,25,21,11,27,-,3,16/25 (64%),9/11 (82%),19,16,3,0,-,16,1,5,22,3,3,5,11,0,1,24,25,1,1,7,9,13,3,18,6,0,15,21
2024,22,2024/5/18,1,1,Antalya,Türkiye,France,Bulgaria,3,1,19,25,25,29,-,25,21,11,27,-,4,14/28 (50%),15/28 (54%),21,12,6,3,-,12,3,27,42,6,8,8,22,3,2,23,28,7,4,14,25,17,2,28,3,0,39,42
2024,22,2024/5/18,1,1,Antalya,Türkiye,Bulgaria,France,1,3,25,21,11,27,-,19,25,25,29,-,ALL,29/85 (34%),55/97 (57%),71,56,6,9,-,56,27,60,143,6,23,16,45,9,10,66,85,20,4,66,90,48,14,73,14,1,124,139
2024,22,2024/5/18,1,1,Antalya,Türkiye,Bulgaria,France,1,3,25,21,11,27,-,19,25,25,29,-,1,9/24 (38%),16/20 (80%),20,17,2,1,-,17,4,10,31,2,5,4,11,1,3,20,24,5,0,12,17,13,3,18,4,0,27,31
2024,22,2024/5/18,1,1,Antalya,Türkiye,Bulgaria,France,1,3,25,21,11,27,-,19,25,25,29,-,2,5/22 (23%),16/24 (67%),18,15,0,3,-,15,6,8,29,0,6,0,6,3,2,17,22,5,1,17,23,5,4,13,3,0,25,28
2024,22,2024/5/18,1,1,Antalya,Türkiye,Bulgaria,France,1,3,25,21,11,27,-,19,25,25,29,-,3,2/11 (18%),9/25 (36%),10,8,1,1,-,8,7,15,30,1,5,1,7,1,2,8,11,6,0,18,24,6,4,10,5,0,23,28
2024,22,2024/5/18,1,1,Antalya,Türkiye,Bulgaria,France,1,3,25,21,11,27,-,19,25,25,29,-,4,13/28 (46%),14/28 (50%),23,16,3,4,-,16,10,27,53,3,7,11,21,4,3,21,28,4,3,19,26,24,3,32,2,1,49,52
2024,23,2024/5/18,1,1,Antalya,Türkiye,Italy,Türkiye,3,1,25,25,25,25,-,27,21,21,19,-,ALL,40/99 (40%),60/89 (67%),76,57,9,10,-,57,22,58,137,9,21,22,52,10,11,78,99,20,2,53,75,40,15,60,8,1,115,124
